Marietta Memorial Hospital,Marietta,OH
Marion Technical College,Marion,OH
Medina County Career Center,Medina,OH
Mercy College of Ohio,Toledo,OH
Methodist Theological School in Ohio,Delaware,OH
Miami University,Oxford,OH
Moler Hollywood Beauty Academy,Cincinnati,OH
Miami Valley Career Technology Center,Clayton,OH
Moore Universite' of Hair Design,Cincinnati,OH
Mount Carmel College of Nursing,Columbus,OH
University of Mount Union,Alliance,OH
Mount Vernon Nazarene University,Mount Vernon,OH
Mount St. Joseph University,Cincinnati,OH
Zane State College,Zanesville,OH
Muskingum University,New Concord,OH
National Institute of Technology,Cuyahoga Falls,OH
National Beauty College,Canton,OH
North Central State College,Mansfield,OH
Northern Institute of Cosmetology,Lorain,OH
Northwest State Community College,Archbold,OH
Toledo Public Schools Adult and Continuing Education,Toledo,OH
Notre Dame College,Cleveland,OH
Northeast Ohio Medical University,Rootstown,OH
University of Northwestern Ohio,Lima,OH
Oberlin College,Oberlin,OH
Ohio College of Massotherapy Inc,Akron,OH
Ohio Technical College,Cleveland,OH
Ohio Dominican University,Columbus,OH
Brightwood College,Dayton,OH
Ohio Northern University,Ada,OH
Ohio State University Agricultural Technical Institute,Wooster,OH
Ohio State Beauty Academy,Lima,OH
Ohio State College of Barber Styling,Columbus,OH
Ohio State School of Cosmetology & Experts Barber School,Columbus,OH
The Spa School,Columbus,OH
Ohio State School of Cosmetology,Canal Winchester,OH
Ohio State University,Columbus,OH
Ohio University - Main Campus,Athens,OH
Ohio Valley College of Technology,East Liverpool,OH
Trinity Health System School of Nursing,Steubenville,OH
Ohio Wesleyan University,Delaware,OH
Otterbein University,Westerville,OH
Owens Community College,Perrysburg,OH
Paramount Beauty Academy,Portsmouth,OH
Cuyahoga Valley Career Center,Brecksville,OH
Payne Theological Seminary,Wilberforce,OH
Pontifical College Josephinum,Columbus,OH
Professional Skills Institute,Maumee,OH
Firelands Regional Medical Center School of Nursing,Sandusky,OH
Rabbinical College of Telshe,Wickliffe,OH
Raphael's School of Beauty Culture,Niles,OH
Fortis College - Centerville,Centerville,OH
Riggs Lemar Beauty College,Cuyahoga Falls,OH
University of Rio Grande/Rio Grande Community College,Rio Grande,OH
Saint Mary Seminary and Graduate School of Theology,Wickliffe,OH
School of Advertising Art,Kettering,OH
Shawnee State University,Portsmouth,OH
Sinclair Community College,Dayton,OH
Gallipolis Career College,Gallipolis,OH
Lincoln College of Technology - Dayton,Dayton,OH
Stark State College,North Canton,OH
Stautzenberger College,Maumee,OH
Franciscan University of Steubenville,Steubenville,OH
Southern State Community College,Hillsboro,OH
Ohio Mid-Western College,Cincinnati,OH
Terra State Community College,Fremont,OH
Tiffin Academy of Hair Design,Tiffin,OH
Tiffin University,Tiffin,OH
Mercy Medical Center School of Radiology,Canton,OH
University of Toledo,Toledo,OH
Kaplan Career Institute - Brooklyn,Brooklyn,OH
Tri-State Bible College,South Point,OH
Tri-County Adult Career Center,Nelsonville,OH
Tri-Rivers Career Center,Marion,OH
Trinity Lutheran Seminary,Columbus,OH
Trumbull Business College,Warren,OH
Union Institute & University,Cincinnati,OH
United Theological Seminary,Dayton,OH
Upper Valley Career Center,Piqua,OH
Urbana University,Urbana,OH
Ursuline College,Pepper Pike,OH
Virginia Marti College of Art and Design,Lakewood,OH
Walsh University,North Canton,OH
Washington State Community College,Marietta,OH
Western Hills School of Beauty and Hair Design,Cincinnati,OH
Wilberforce University,Wilberforce,OH
Wilmington College,Wilmington,OH
Winebrenner Theological Seminary,Findlay,OH
Wittenberg University,Springfield,OH
The College of Wooster,Wooster,OH
Wright State University,Dayton,OH
Xavier University,Cincinnati,OH
Youngstown State University,Youngstown,OH
Aladdin Beauty College #20,Clinton,OK
American Broadcasting School,Oklahoma City,OK
Bacone College,Muskogee,OK
Oklahoma Wesleyan University,Bartlesville,OK
Southern Nazarene University,Bethany,OK
"Broken Arrow Beauty College, Inc",Broken Arrow,OK
Pontotoc Technology Center,Ada,OK
Cameron University,Lawton,OK
Carl Albert State College,Poteau,OK
Central State Beauty and Wellness College,Oklahoma City,OK
University of Central Oklahoma,Edmond,OK
Claremore Beauty College,Claremore,OK
Connors State College,Warner,OK
East Central University,Ada,OK
Eastern Oklahoma State College,Wilburton,OK
Redlands Community College,El Reno,OK
Enid Beauty College,Enid,OK
Eve's College of Hairstyling,Lawton,OK
Randall University,Moore,OK
Hollywood Cosmetology Center,Norman,OK
Langston University,Langston,OK
Murray State College,Tishomingo,OK
Spartan College of Aeronautics and Technology,Tulsa,OK
Northeastern State University,Tahlequah,OK
Beauty Technical College Inc,Tahlequah,OK
Northern Oklahoma College,Tonkawa,OK
Northeastern Oklahoma A&M College,Miami,OK
Northwestern Oklahoma State University,Alva,OK
Oklahoma Christian University,Oklahoma City,OK
Oklahoma Panhandle State University,Goodwell,OK
Oklahoma State University,Stillwater,OK
Oklahoma State University - Oklahoma City,Oklahoma City,OK
Oklahoma Baptist University,Shawnee,OK
Oklahoma City Community College,Oklahoma City,OK
Oklahoma City University,Oklahoma City,OK
University of Oklahoma,Norman,OK
Oklahoma School of Photography,Moore,OK
Oklahoma State University Institute of Technology - Okmulgee,Okmulgee,OK
Oral Roberts University,Tulsa,OK
Tulsa Technology Center - Peoria,Tulsa,OK
Platt College,Oklahoma City,OK
Poteau Beauty College,Poteau,OK
Rogers State University,Claremore,OK
Rose State College,Midwest City,OK
Saint Gregory's University,Shawnee,OK
University of Science and Arts of Oklahoma,Chickasha,OK
Seminole State College,Seminole,OK
Southern School of Beauty Inc,Durant,OK
State Barber and Hair Design College,Oklahoma City,OK
Southeastern Oklahoma State University,Durant,OK
Southwestern Christian University,Bethany,OK
Southwestern Oklahoma State University,Weatherford,OK
Tulsa Community College,Tulsa,OK
Tulsa Welding School,Tulsa,OK
University of Tulsa,Tulsa,OK
Virgil's Beauty College,Muskogee,OK
Indian Capital Technology Center - Bill Willis/Tahlequah,Tahlequah,OK
Western Oklahoma State College,Altus,OK
Woodward Beauty College,Woodward,OK
High Plains Technology Center,Woodward,OK
Abdill Career College Inc,Medford,OR
Paul Mitchell-The School,Astoria,OR
The Art Institute of Portland,Portland,OR
Beau Monde College of Hair Design,Portland,OR
Blue Mountain Community College,Pendleton,OR
Central Oregon Community College,Bend,OR
Chemeketa Community College,Salem,OR
Clackamas Community College,Oregon City,OR
Clatsop Community College,Astoria,OR
College of Hair Design Careers,Salem,OR
Sumner College,Portland,OR
East-West College of the Healing Arts,Portland,OR
Eastern Oregon University,La Grande,OR
Phagans School of Hair Design,Portland,OR
New Hope Christian College,Eugene,OR
George Fox University,Newberg,OR
Phagans Grants Pass College of Beauty,Grants Pass,OR
Lane Community College,Eugene,OR
Lewis & Clark College,Portland,OR
Linfield College,McMinnville,OR
Linn-Benton Community College,Albany,OR
Marylhurst University,Marylhurst,OR
Phagans Medford Beauty School,Medford,OR
Northwest College School of Beauty,Clackamas,OR
Mount Angel Seminary,Saint Benedict,OR
Mt. Hood Community College,Gresham,OR
Multnomah University,Portland,OR
National College of Natural Medicine,Portland,OR
Northwest Nannies Institute,Lake Oswego,OR
Montessori Northwest,Portland,OR
Northwest Christian University,Eugene,OR
Oregon Health & Science University,Portland,OR
Oregon Institute of Technology,Klamath Falls,OR
Oregon College of Art and Craft,Portland,OR
Oregon State University,Corvallis,OR
University of Oregon,Eugene,OR
Pacific Northwest College of Art,Portland,OR
Pacific University,Forest Grove,OR
Phagans' Beauty College,Corvallis,OR
Phagans' Central Oregon Beauty College,Bend,OR
Phagans' School of Beauty,Salem,OR
Phagan's School of Hair Design,Happy Valley,OR
Phagans Salon Academy,Tigard,OR
Portland Community College,Portland,OR
Portland State University,Portland,OR
University of Portland,Portland,OR
Reed College,Portland,OR
Rogue Community College,Grants Pass,OR
Roseburg Beauty College,Roseburg,OR
Pioneer Pacific College,Wilsonville,OR
Springfield College of Beauty,Springfield,OR
Southern Oregon University,Ashland,OR
Southwestern Oregon Community College,Coos Bay,OR
Treasure Valley Community College,Ontario,OR
Umpqua Community College,Roseburg,OR
Warner Pacific College,Portland,OR
Corban University,Salem,OR
College of Cosmetology,Klamath Falls,OR
Everest College - Portland,Portland,OR
Western Seminary,Portland,OR
Willamette University,Salem,OR
Portland Seminary of George Fox University,Portland,OR
Western Oregon University,Monmouth,OR
University of Western States,Portland,OR
Abington Memorial Hospital,Willow Grove,PA
Jolie Health and Beauty Academy of Hazelton,Hazleton,PA
Keystone Technical Institute,Harrisburg,PA
Bryn Athyn College of the New Church,Bryn Athyn,PA
Academy of Vocal Arts,Philadelphia,PA
Albert Einstein Medical Center,Philadelphia,PA
Albright College,Reading,PA
All-State Career School,Lester,PA
Community College of Allegheny County,Pittsburgh,PA
Allegheny College,Meadville,PA
Toni & Guy Hairdressing Academy - Allentown,Allentown,PA
DeSales University,Center Valley,PA
Altoona Beauty School Inc,Altoona,PA
Alvernia University,Reading,PA
Toni & Guy Hairdressing Academy - Ambler,Ambler,PA
"American College, The (of Financial Services)",Bryn Mawr,PA
Antonelli Institute,Erdenheim,PA
The Art Institute of York,York,PA
Armstrong County Memorial Hospital,Kittanning,PA
The Art Institute of Philadelphia,Philadelphia,PA
Career Training Academy,Lower Burrell,PA
The Art Institute of Pittsburgh,Pittsburgh,PA
Automotive Training Center,Exton,PA
Clarks Summit University,Clarks Summit,PA
Community College of Beaver County,Monaca,PA
Arcadia University,Glenside,PA
Berean Institute,Philadelphia,PA
Biblical Theological Seminary,Hatfield,PA
Bidwell Training Center,Pittsburgh,PA
Bloomsburg University of Pennsylvania,Bloomsburg,PA
Bradford Regional Medical Center,Bradford,PA
Brandywine School of Nursing,Coatesville,PA
Bryn Mawr College,Bryn Mawr,PA
Bucknell University,Lewisburg,PA
Bucks County Community College,Newtown,PA
"Bucks County School of Beauty Culture, Inc.",Feasterville,PA
Butler Beauty Academy,Butler,PA
Cabrini University,Radnor,PA
California University of Pennsylvania,California,PA
Calvary Baptist Theological Seminary,Lansdale,PA
Cambria-Rowe Business College,Johnstown,PA
Carlow University,Pittsburgh,PA
Carnegie Mellon University,Pittsburgh,PA
Cedar Crest College,Allentown,PA
Central Penn College,Summerdale,PA
Center for Innovative Training and Education,Philadelphia,PA
Chatham University,Pittsburgh,PA
Chestnut Hill College,Philadelphia,PA
Cheyney University of Pennsylvania,Cheyney,PA
Citizens School of Nursing,New Kensington,PA
Clarion University of Pennsylvania,Clarion,PA
YTI Career Institute - Capital Region,Mechanicsburg,PA
"DLP Conemaugh Memorial Medical Center, LLC",Johnstown,PA
Consolidated School of Business,York,PA
Crozer-Chester Medical Center,Upland,PA
Curtis Institute of Music,Philadelphia,PA
Dean Institute of Technology,Pittsburgh,PA
Delaware County Community College,Media,PA
Delaware Valley Academy of Medical and Dental Assistants,Philadelphia,PA
Delaware Valley University,Doylestown,PA
Dickinson College,Carlisle,PA
Pennsylvania State University Dickinson Law,Carlisle,PA
Douglas Education Center,Monessen,PA
Drexel University,Philadelphia,PA
DuBois Business College,DuBois,PA
Everest Institute - Pittsburgh,Pittsburgh,PA
Duquesne University,Pittsburgh,PA
East Stroudsburg University of Pennsylvania,East Stroudsburg,PA
Palmer Theological Seminary of Eastern University,King of Prussia,PA
Eastern University,Saint Davids,PA
Edinboro University of Pennsylvania,Edinboro,PA
Elizabethtown College,Elizabethtown,PA
Empire Beauty School - Pottsville,Pottsville,PA
Empire Beauty School - Lehigh Valley,Whitehall,PA
Empire Beauty School - Wyoming Valley,Moosic,PA
Empire Beauty School - Pottstown,Pottstown,PA
Erie Business Center,Erie,PA
Erie Institute of Technology Inc,Erie,PA
Evangelical Theological Seminary,Myerstown,PA
Frankford Hospital,Philadelphia,PA
Franklin and Marshall College,Lancaster,PA
Gannon University,Erie,PA
Geisinger Medical Center,Danville,PA
Geneva College,Beaver Falls,PA
Gettysburg College,Gettysburg,PA
Gordon Phillips School of Beauty Culture,Upper Darby,PA
Gratz College,Melrose Park,PA
Grove City College,Grove City,PA
Gwynedd Mercy University,Gwynedd Valley,PA
Harcum College,Bryn Mawr,PA
Harrisburg Area Community College,Harrisburg,PA
Haverford College,Haverford,PA
Commonwealth Technical Institute at the Hiram G. Andrews Center,Johnstown,PA
Holy Family University,Philadelphia,PA
Hussian College,Philadelphia,PA
Brightwood Career Institute - ICM Campus,Pittsburgh,PA
Immaculata University,Immaculata,PA
Indiana University of Pennsylvania,Indiana,PA
Pennsylvania School of Business,Allentown,PA
Jameson Health System,New Castle,PA
Great Lakes Institute of Technology,Erie,PA
Jolie Health and Beauty Academy,Wilkes Barre,PA
Johnson College,Scranton,PA
Juniata College,Huntingdon,PA
Keystone College,La Plume,PA
King's College,Wilkes Barre,PA
Kittanning Beauty Academy,Kittanning,PA
Kutztown University of Pennsylvania,Kutztown,PA
La Roche College,Pittsburgh,PA
La Salle University,Philadelphia,PA
Lackawanna College,Scranton,PA
Lafayette College,Easton,PA
Lancaster Bible College,Lancaster,PA
Lancaster Theological Seminary,Lancaster,PA
Lancaster School of Cosmetology & Therapeutic Bodywork,Lancaster,PA
Lansdale School of Business,North Wales,PA
Lansdale School of Cosmetology Inc,Lansdale,PA
Lebanon Valley College,Annville,PA
Lehigh Carbon Community College,Schnecksville,PA
Berks Technical Institute,Wyomissing,PA
Lehigh University,Bethlehem,PA
Levittown Beauty Academy,Levittown,PA
Lock Haven University of Pennsylvania,Lock Haven,PA
Lutheran Theological Seminary,Gettysburg,PA
Lutheran Theological Seminary at Philadelphia,Philadelphia,PA
Luzerne County Community College,Nanticoke,PA
